scats_site_number,timestamp,traffic_flow
4063,2006-10-28 09:00:00,2108
4063,2006-10-28 10:00:00,2293
4063,2006-10-28 11:00:00,2571
4063,2006-10-28 12:00:00,2422
4063,2006-10-28 13:00:00,2291
4063,2006-10-28 14:00:00,2481
4063,2006-10-28 15:00:00,2311
4063,2006-10-28 16:00:00,2323
4063,2006-10-28 17:00:00,2168
4063,2006-10-28 18:00:00,2079
4063,2006-10-28 19:00:00,1493
4063,2006-10-28 20:00:00,1220
4063,2006-10-28 21:00:00,952
4063,2006-10-28 22:00:00,820
4063,2006-10-28 23:00:00,840
4063,2006-10-29 00:00:00,574
4063,2006-10-29 01:00:00,255
4063,2006-10-29 02:00:00,60
4063,2006-10-29 03:00:00,253
4063,2006-10-29 04:00:00,164
4063,2006-10-29 05:00:00,162
4063,2006-10-29 06:00:00,229
4063,2006-10-29 07:00:00,380
4063,2006-10-29 08:00:00,692
4063,2006-10-29 09:00:00,1095
4063,2006-10-29 10:00:00,1435
4063,2006-10-29 11:00:00,1830
4063,2006-10-29 12:00:00,2065
4063,2006-10-29 13:00:00,2086
4063,2006-10-29 14:00:00,2010
4063,2006-10-29 15:00:00,1967
4063,2006-10-29 16:00:00,2089
4063,2006-10-29 17:00:00,2082
4063,2006-10-29 18:00:00,1806
4063,2006-10-29 19:00:00,1256
4063,2006-10-29 20:00:00,1091
4063,2006-10-29 21:00:00,878
4063,2006-10-29 22:00:00,593
4063,2006-10-29 23:00:00,403
4063,2006-10-30 00:00:00,176
4063,2006-10-30 01:00:00,100
4063,2006-10-30 02:00:00,78
4063,2006-10-30 03:00:00,59
4063,2006-10-30 04:00:00,102
4063,2006-10-30 05:00:00,223
4063,2006-10-30 06:00:00,792
4063,2006-10-30 07:00:00,2054
4063,2006-10-30 08:00:00,2636
4063,2006-10-30 09:00:00,2046
4063,2006-10-30 10:00:00,2016
4063,2006-10-30 11:00:00,2028
4063,2006-10-30 12:00:00,2039
4063,2006-10-30 13:00:00,2080
4063,2006-10-30 14:00:00,2092
4063,2006-10-30 15:00:00,2225
4063,2006-10-30 16:00:00,2307
4063,2006-10-30 17:00:00,2503
4063,2006-10-30 18:00:00,2188
4063,2006-10-30 19:00:00,1558
4063,2006-10-30 20:00:00,1097
4063,2006-10-30 21:00:00,876
4063,2006-10-30 22:00:00,684
4063,2006-10-30 23:00:00,366
4063,2006-10-31 00:00:00,196
4063,2006-10-31 01:00:00,103
4063,2006-10-31 02:00:00,67
4063,2006-10-31 03:00:00,65
4063,2006-10-31 04:00:00,108
4063,2006-10-31 05:00:00,236
4063,2006-10-31 06:00:00,830
4063,2006-10-31 07:00:00,2165
4063,2006-10-31 08:00:00,2472
4063,2006-10-31 09:00:00,2090
4063,2006-10-31 10:00:00,1909
4063,2006-10-31 11:00:00,1955
4063,2006-10-31 12:00:00,1986
4063,2006-10-31 13:00:00,1973
4063,2006-10-31 14:00:00,2072
4063,2006-10-31 15:00:00,2237
4063,2006-10-31 16:00:00,2372
4063,2006-10-31 17:00:00,2653
4063,2006-10-31 18:00:00,2442
4063,2006-10-31 19:00:00,1756
4063,2006-10-31 20:00:00,1375
4063,2006-10-31 21:00:00,1156
4063,2006-10-31 22:00:00,804
4063,2006-10-31 23:00:00,377
4262,2006-10-01 00:00:00,395
4262,2006-10-01 01:00:00,350
4262,2006-10-01 02:00:00,271
4262,2006-10-01 03:00:00,234
4262,2006-10-01 04:00:00,215
4262,2006-10-01 05:00:00,162
4262,2006-10-01 06:00:00,135
4262,2006-10-01 07:00:00,155
4262,2006-10-01 08:00:00,231
4262,2006-10-01 09:00:00,340
4262,2006-10-01 10:00:00,489
4262,2006-10-01 11:00:00,657
4262,2006-10-01 12:00:00,692
4262,2006-10-01 13:00:00,683
4262,2006-10-01 14:00:00,712
4262,2006-10-01 15:00:00,718
4262,2006-10-01 16:00:00,755
4262,2006-10-01 17:00:00,819
4262,2006-10-01 18:00:00,609
4262,2006-10-01 19:00:00,499
4262,2006-10-01 20:00:00,366
4262,2006-10-01 21:00:00,401
4262,2006-10-01 22:00:00,314
4262,2006-10-01 23:00:00,200
4262,2006-10-02 00:00:00,130
4262,2006-10-02 01:00:00,70
4262,2006-10-02 02:00:00,56
4262,2006-10-02 03:00:00,39
4262,2006-10-02 04:00:00,50
4262,2006-10-02 05:00:00,77
4262,2006-10-02 06:00:00,199
4262,2006-10-02 07:00:00,528
4262,2006-10-02 08:00:00,731
4262,2006-10-02 09:00:00,536
4262,2006-10-02 10:00:00,533
4262,2006-10-02 11:00:00,573
4262,2006-10-02 12:00:00,698
4262,2006-10-02 13:00:00,711
4262,2006-10-02 14:00:00,734
4262,2006-10-02 15:00:00,807
4262,2006-10-02 16:00:00,1014
4262,2006-10-02 17:00:00,1465
4262,2006-10-02 18:00:00,1220
4262,2006-10-02 19:00:00,666
4262,2006-10-02 20:00:00,514
4262,2006-10-02 21:00:00,426
4262,2006-10-02 22:00:00,325
4262,2006-10-02 23:00:00,213
4262,2006-10-03 00:00:00,103
4262,2006-10-03 01:00:00,58
4262,2006-10-03 02:00:00,41
4262,2006-10-03 03:00:00,45
4262,2006-10-03 04:00:00,38
4262,2006-10-03 05:00:00,76
4262,2006-10-03 06:00:00,225
4262,2006-10-03 07:00:00,530
4262,2006-10-03 08:00:00,739
4262,2006-10-03 09:00:00,543
4262,2006-10-03 10:00:00,593
4262,2006-10-03 11:00:00,629
4262,2006-10-03 12:00:00,689
4262,2006-10-03 13:00:00,670
4262,2006-10-03 14:00:00,878
4262,2006-10-03 15:00:00,883
4262,2006-10-03 16:00:00,1013
4262,2006-10-03 17:00:00,1440
4262,2006-10-03 18:00:00,1239
4262,2006-10-03 19:00:00,774
4262,2006-10-03 20:00:00,577
4262,2006-10-03 21:00:00,548
4262,2006-10-03 22:00:00,427
4262,2006-10-03 23:00:00,299
4262,2006-10-04 00:00:00,163
4262,2006-10-04 01:00:00,82
4262,2006-10-04 02:00:00,61
4262,2006-10-04 03:00:00,39
4262,2006-10-04 04:00:00,46
4262,2006-10-04 05:00:00,80
4262,2006-10-04 06:00:00,248
4262,2006-10-04 07:00:00,513
4262,2006-10-04 08:00:00,725
4262,2006-10-04 09:00:00,575
4262,2006-10-04 10:00:00,539
4262,2006-10-04 11:00:00,661
4262,2006-10-04 12:00:00,663
4262,2006-10-04 13:00:00,722
4262,2006-10-04 14:00:00,709
4262,2006-10-04 15:00:00,904
4262,2006-10-04 16:00:00,1046
4262,2006-10-04 17:00:00,1423
4262,2006-10-04 18:00:00,1068
4262,2006-10-04 19:00:00,687
4262,2006-10-04 20:00:00,645
4262,2006-10-04 21:00:00,578
4262,2006-10-04 22:00:00,516
4262,2006-10-04 23:00:00,340
4262,2006-10-05 00:00:00,180
4262,2006-10-05 01:00:00,88
4262,2006-10-05 02:00:00,65
4262,2006-10-05 03:00:00,54
4262,2006-10-05 04:00:00,46
4262,2006-10-05 05:00:00,82
4262,2006-10-05 06:00:00,226
4262,2006-10-05 07:00:00,512
4262,2006-10-05 08:00:00,752
4262,2006-10-05 09:00:00,490
4262,2006-10-05 10:00:00,583
4262,2006-10-05 11:00:00,593
4262,2006-10-05 12:00:00,672
4262,2006-10-05 13:00:00,744
4262,2006-10-05 14:00:00,798
4262,2006-10-05 15:00:00,896
4262,2006-10-05 16:00:00,1060
4262,2006-10-05 17:00:00,1378
4262,2006-10-05 18:00:00,1167
4262,2006-10-05 19:00:00,803
4262,2006-10-05 20:00:00,633
4262,2006-10-05 21:00:00,625
4262,2006-10-05 22:00:00,531
4262,2006-10-05 23:00:00,326
4262,2006-10-06 00:00:00,221
4262,2006-10-06 01:00:00,127
4262,2006-10-06 02:00:00,94
4262,2006-10-06 03:00:00,92
4262,2006-10-06 04:00:00,58
4262,2006-10-06 05:00:00,83
4262,2006-10-06 06:00:00,242
4262,2006-10-06 07:00:00,512
4262,2006-10-06 08:00:00,742
4262,2006-10-06 09:00:00,567
4262,2006-10-06 10:00:00,615
4262,2006-10-06 11:00:00,721
4262,2006-10-06 12:00:00,718
4262,2006-10-06 13:00:00,754
4262,2006-10-06 14:00:00,766
4262,2006-10-06 15:00:00,907
4262,2006-10-06 16:00:00,1081
4262,2006-10-06 17:00:00,1310
4262,2006-10-06 18:00:00,1220
4262,2006-10-06 19:00:00,746
4262,2006-10-06 20:00:00,591
4262,2006-10-06 21:00:00,505
4262,2006-10-06 22:00:00,581
4262,2006-10-06 23:00:00,589
4262,2006-10-07 00:00:00,399
4262,2006-10-07 01:00:00,340
4262,2006-10-07 02:00:00,244
4262,2006-10-07 03:00:00,191
4262,2006-10-07 04:00:00,175
4262,2006-10-07 05:00:00,119
4262,2006-10-07 06:00:00,134
4262,2006-10-07 07:00:00,274
4262,2006-10-07 08:00:00,419
4262,2006-10-07 09:00:00,570
4262,2006-10-07 10:00:00,696
4262,2006-10-07 11:00:00,749
4262,2006-10-07 12:00:00,822
4262,2006-10-07 13:00:00,810
4262,2006-10-07 14:00:00,786
4262,2006-10-07 15:00:00,820
4262,2006-10-07 16:00:00,850
4262,2006-10-07 17:00:00,773
4262,2006-10-07 18:00:00,711
4262,2006-10-07 19:00:00,496
4262,2006-10-07 20:00:00,450
4262,2006-10-07 21:00:00,450
4262,2006-10-07 22:00:00,502
4262,2006-10-07 23:00:00,570
4262,2006-10-08 00:00:00,467
4262,2006-10-08 01:00:00,417
4262,2006-10-08 02:00:00,286
4262,2006-10-08 03:00:00,240
4262,2006-10-08 04:00:00,192
4262,2006-10-08 05:00:00,147
4262,2006-10-08 06:00:00,156
4262,2006-10-08 07:00:00,150
4262,2006-10-08 08:00:00,225
4262,2006-10-08 09:00:00,334
4262,2006-10-08 10:00:00,447
4262,2006-10-08 11:00:00,580
4262,2006-10-08 12:00:00,724
4262,2006-10-08 13:00:00,725
4262,2006-10-08 14:00:00,755
4262,2006-10-08 15:00:00,751
4262,2006-10-08 16:00:00,847
4262,2006-10-08 17:00:00,762
4262,2006-10-08 18:00:00,616
4262,2006-10-08 19:00:00,468
4262,2006-10-08 20:00:00,382
4262,2006-10-08 21:00:00,361
4262,2006-10-08 22:00:00,295
4262,2006-10-08 23:00:00,229
4262,2006-10-09 00:00:00,120
4262,2006-10-09 01:00:00,86
4262,2006-10-09 02:00:00,42
4262,2006-10-09 03:00:00,39
4262,2006-10-09 04:00:00,47
4262,2006-10-09 05:00:00,86
4262,2006-10-09 06:00:00,220
4262,2006-10-09 07:00:00,548
4262,2006-10-09 08:00:00,694
4262,2006-10-09 09:00:00,537
4262,2006-10-09 10:00:00,555
4262,2006-10-09 11:00:00,633
4262,2006-10-09 12:00:00,673
4262,2006-10-09 13:00:00,701
4262,2006-10-09 14:00:00,713
4262,2006-10-09 15:00:00,875
4262,2006-10-09 16:00:00,1011
4262,2006-10-09 17:00:00,1410
4262,2006-10-09 18:00:00,1202
4262,2006-10-09 19:00:00,731
4262,2006-10-09 20:00:00,492
4262,2006-10-09 21:00:00,468
4262,2006-10-09 22:00:00,355
4262,2006-10-09 23:00:00,203
4262,2006-10-10 00:00:00,130
4262,2006-10-10 01:00:00,62
4262,2006-10-10 02:00:00,54
4262,2006-10-10 03:00:00,40
4262,2006-10-10 04:00:00,34
4262,2006-10-10 05:00:00,79
4262,2006-10-10 06:00:00,246
4262,2006-10-10 07:00:00,522
4262,2006-10-10 08:00:00,724
4262,2006-10-10 09:00:00,598
4262,2006-10-10 10:00:00,624
4262,2006-10-10 11:00:00,645
4262,2006-10-10 12:00:00,646
4262,2006-10-10 13:00:00,708
4262,2006-10-10 14:00:00,795
4262,2006-10-10 15:00:00,878
4262,2006-10-10 16:00:00,981
4262,2006-10-10 17:00:00,1443
4262,2006-10-10 18:00:00,1238
4262,2006-10-10 19:00:00,787
4262,2006-10-10 20:00:00,629
4262,2006-10-10 21:00:00,557
4262,2006-10-10 22:00:00,511
4262,2006-10-10 23:00:00,339
4262,2006-10-11 00:00:00,157
4262,2006-10-11 01:00:00,96
4262,2006-10-11 02:00:00,61
4262,2006-10-11 03:00:00,44
4262,2006-10-11 04:00:00,54
4262,2006-10-11 05:00:00,85
4262,2006-10-11 06:00:00,241
4262,2006-10-11 07:00:00,549
4262,2006-10-11 08:00:00,722
4262,2006-10-11 09:00:00,568
4262,2006-10-11 10:00:00,559
4262,2006-10-11 11:00:00,700
4262,2006-10-11 12:00:00,757
4262,2006-10-11 13:00:00,669
4262,2006-10-11 14:00:00,779
4262,2006-10-11 15:00:00,911
4262,2006-10-11 16:00:00,1003
4262,2006-10-11 17:00:00,1330
4262,2006-10-11 18:00:00,1266
4262,2006-10-11 19:00:00,762
4262,2006-10-11 20:00:00,577
4262,2006-10-11 21:00:00,575
4262,2006-10-11 22:00:00,531
4262,2006-10-11 23:00:00,354
4262,2006-10-12 00:00:00,166
4262,2006-10-12 01:00:00,80
4262,2006-10-12 02:00:00,69
4262,2006-10-12 03:00:00,41
4262,2006-10-12 04:00:00,45
4262,2006-10-12 05:00:00,91
4262,2006-10-12 06:00:00,257
4262,2006-10-12 07:00:00,527
4262,2006-10-12 08:00:00,758
4262,2006-10-12 09:00:00,578
4262,2006-10-12 10:00:00,556
4262,2006-10-12 11:00:00,643
4262,2006-10-12 12:00:00,693
4262,2006-10-12 13:00:00,732
4262,2006-10-12 14:00:00,695
4262,2006-10-12 15:00:00,904
4262,2006-10-12 16:00:00,945
4262,2006-10-12 17:00:00,1411
4262,2006-10-12 18:00:00,1231
4262,2006-10-12 19:00:00,768
4262,2006-10-12 20:00:00,643
4262,2006-10-12 21:00:00,605
4262,2006-10-12 22:00:00,521
4262,2006-10-12 23:00:00,353
4262,2006-10-13 00:00:00,201
4262,2006-10-13 01:00:00,142
4262,2006-10-13 02:00:00,71
4262,2006-10-13 03:00:00,75
4262,2006-10-13 04:00:00,58
4262,2006-10-13 05:00:00,85
4262,2006-10-13 06:00:00,255
4262,2006-10-13 07:00:00,536
4262,2006-10-13 08:00:00,740
4262,2006-10-13 09:00:00,503
4262,2006-10-13 10:00:00,620
4262,2006-10-13 11:00:00,672
4262,2006-10-13 12:00:00,712
4262,2006-10-13 13:00:00,702
4262,2006-10-13 14:00:00,762
4262,2006-10-13 15:00:00,885
4262,2006-10-13 16:00:00,1002
4262,2006-10-13 17:00:00,1363
4262,2006-10-13 18:00:00,1160
4262,2006-10-13 19:00:00,723
4262,2006-10-13 20:00:00,560
4262,2006-10-13 21:00:00,498
4262,2006-10-13 22:00:00,534
4262,2006-10-13 23:00:00,536
4262,2006-10-14 00:00:00,452
4262,2006-10-14 01:00:00,360
4262,2006-10-14 02:00:00,223
4262,2006-10-14 03:00:00,176
4262,2006-10-14 04:00:00,145
4262,2006-10-14 05:00:00,132
4262,2006-10-14 06:00:00,148
4262,2006-10-14 07:00:00,294
4262,2006-10-14 08:00:00,406
4262,2006-10-14 09:00:00,612
4262,2006-10-14 10:00:00,715
4262,2006-10-14 11:00:00,796
4262,2006-10-14 12:00:00,872
4262,2006-10-14 13:00:00,802
4262,2006-10-14 14:00:00,771
4262,2006-10-14 15:00:00,811
4262,2006-10-14 16:00:00,841
4262,2006-10-14 17:00:00,866
4262,2006-10-14 18:00:00,643
4262,2006-10-14 19:00:00,499
4262,2006-10-14 20:00:00,425
4262,2006-10-14 21:00:00,362
4262,2006-10-14 22:00:00,476
4262,2006-10-14 23:00:00,512
4262,2006-10-15 00:00:00,466
4262,2006-10-15 01:00:00,342
4262,2006-10-15 02:00:00,324
4262,2006-10-15 03:00:00,228
4262,2006-10-15 04:00:00,204
4262,2006-10-15 05:00:00,168
4262,2006-10-15 06:00:00,153
4262,2006-10-15 07:00:00,151
4262,2006-10-15 08:00:00,208
4262,2006-10-15 09:00:00,331
4262,2006-10-15 10:00:00,448
4262,2006-10-15 11:00:00,613
4262,2006-10-15 12:00:00,724
4262,2006-10-15 13:00:00,718
4262,2006-10-15 14:00:00,707
4262,2006-10-15 15:00:00,833
4262,2006-10-15 16:00:00,770
4262,2006-10-15 17:00:00,782
4262,2006-10-15 18:00:00,597
4262,2006-10-15 19:00:00,526
4262,2006-10-15 20:00:00,375
4262,2006-10-15 21:00:00,365
4262,2006-10-15 22:00:00,310
4262,2006-10-15 23:00:00,235
4262,2006-10-16 00:00:00,132
4262,2006-10-16 01:00:00,84
4262,2006-10-16 02:00:00,47
4262,2006-10-16 03:00:00,45
4262,2006-10-16 04:00:00,48
4262,2006-10-16 05:00:00,100
4262,2006-10-16 06:00:00,232
4262,2006-10-16 07:00:00,525
4262,2006-10-16 08:00:00,730
4262,2006-10-16 09:00:00,564
4262,2006-10-16 10:00:00,532
4262,2006-10-16 11:00:00,604
4262,2006-10-16 12:00:00,655
4262,2006-10-16 13:00:00,688
4262,2006-10-16 14:00:00,730
4262,2006-10-16 15:00:00,912
4262,2006-10-16 16:00:00,998
4262,2006-10-16 17:00:00,1429
4262,2006-10-16 18:00:00,1206
4262,2006-10-16 19:00:00,738
4262,2006-10-16 20:00:00,494
4262,2006-10-16 21:00:00,433
4262,2006-10-16 22:00:00,361
4262,2006-10-16 23:00:00,237
4262,2006-10-17 00:00:00,161
4262,2006-10-17 01:00:00,77
4262,2006-10-17 02:00:00,45
4262,2006-10-17 03:00:00,43
4262,2006-10-17 04:00:00,49
4262,2006-10-17 05:00:00,74
4262,2006-10-17 06:00:00,273
4262,2006-10-17 07:00:00,560
4262,2006-10-17 08:00:00,760
4262,2006-10-17 09:00:00,553
4262,2006-10-17 10:00:00,604
4262,2006-10-17 11:00:00,628
4262,2006-10-17 12:00:00,690
4262,2006-10-17 13:00:00,680
4262,2006-10-17 14:00:00,704
4262,2006-10-17 15:00:00,882
4262,2006-10-17 16:00:00,980
4262,2006-10-17 17:00:00,1369
4262,2006-10-17 18:00:00,1282
4262,2006-10-17 19:00:00,764
4262,2006-10-17 20:00:00,527
4262,2006-10-17 21:00:00,649
4262,2006-10-17 22:00:00,460
4262,2006-10-17 23:00:00,331
4262,2006-10-18 00:00:00,165
4262,2006-10-18 01:00:00,101
4262,2006-10-18 02:00:00,46
4262,2006-10-18 03:00:00,52
4262,2006-10-18 04:00:00,56
4262,2006-10-18 05:00:00,77
4262,2006-10-18 06:00:00,254
4262,2006-10-18 07:00:00,541
4262,2006-10-18 08:00:00,735
4262,2006-10-18 09:00:00,578
4262,2006-10-18 10:00:00,580
4262,2006-10-18 11:00:00,626
4262,2006-10-18 12:00:00,653
4262,2006-10-18 13:00:00,717
4262,2006-10-18 14:00:00,754
4262,2006-10-18 15:00:00,864
4262,2006-10-18 16:00:00,1046
4262,2006-10-18 17:00:00,1420
4262,2006-10-18 18:00:00,1215
4262,2006-10-18 19:00:00,788
4262,2006-10-18 20:00:00,647
4262,2006-10-18 21:00:00,550
4262,2006-10-18 22:00:00,508
4262,2006-10-18 23:00:00,344
4262,2006-10-19 00:00:00,192
4262,2006-10-19 01:00:00,89
4262,2006-10-19 02:00:00,64
4262,2006-10-19 03:00:00,58
4262,2006-10-19 04:00:00,52
4262,2006-10-19 05:00:00,79
4262,2006-10-19 06:00:00,258
4262,2006-10-19 07:00:00,554
4262,2006-10-19 08:00:00,741
4262,2006-10-19 09:00:00,586
4262,2006-10-19 10:00:00,614
4262,2006-10-19 11:00:00,684
4262,2006-10-19 12:00:00,723
4262,2006-10-19 13:00:00,663
4262,2006-10-19 14:00:00,737
4262,2006-10-19 15:00:00,889
4262,2006-10-19 16:00:00,1093
4262,2006-10-19 17:00:00,1390
4262,2006-10-19 18:00:00,1223
4262,2006-10-19 19:00:00,787
4262,2006-10-19 20:00:00,608
4262,2006-10-19 21:00:00,610
4262,2006-10-19 22:00:00,538
4262,2006-10-19 23:00:00,373
4262,2006-10-20 00:00:00,216
4262,2006-10-20 01:00:00,148
4262,2006-10-20 02:00:00,98
4262,2006-10-20 03:00:00,67
4262,2006-10-20 04:00:00,58
4262,2006-10-20 05:00:00,96
4262,2006-10-20 06:00:00,254
4262,2006-10-20 07:00:00,497
4262,2006-10-20 08:00:00,764
4262,2006-10-20 09:00:00,571
4262,2006-10-20 10:00:00,586
4262,2006-10-20 11:00:00,693
4262,2006-10-20 12:00:00,752
4262,2006-10-20 13:00:00,725
4262,2006-10-20 14:00:00,758
4262,2006-10-20 15:00:00,955
4262,2006-10-20 16:00:00,1087
4262,2006-10-20 17:00:00,1396
4262,2006-10-20 18:00:00,1076
4262,2006-10-20 19:00:00,746
4262,2006-10-20 20:00:00,564
4262,2006-10-20 21:00:00,524
4262,2006-10-20 22:00:00,503
4262,2006-10-20 23:00:00,537
4262,2006-10-21 00:00:00,397
4262,2006-10-21 01:00:00,291
4262,2006-10-21 02:00:00,207
4262,2006-10-21 03:00:00,148
4262,2006-10-21 04:00:00,122
4262,2006-10-21 05:00:00,127
4262,2006-10-21 06:00:00,140
4262,2006-10-21 07:00:00,279
4262,2006-10-21 08:00:00,392
4262,2006-10-21 09:00:00,576
4262,2006-10-21 10:00:00,662
4262,2006-10-21 11:00:00,775
4262,2006-10-21 12:00:00,841
4262,2006-10-21 13:00:00,828
4262,2006-10-21 14:00:00,778
4262,2006-10-21 15:00:00,782
4262,2006-10-21 16:00:00,795
4262,2006-10-21 17:00:00,815
4262,2006-10-21 18:00:00,673
4262,2006-10-21 19:00:00,517
4262,2006-10-21 20:00:00,416
4262,2006-10-21 21:00:00,443
4262,2006-10-21 22:00:00,508
4262,2006-10-21 23:00:00,633
4262,2006-10-22 00:00:00,443
4262,2006-10-22 01:00:00,341
4262,2006-10-22 02:00:00,284
4262,2006-10-22 03:00:00,233
4262,2006-10-22 04:00:00,182
4262,2006-10-22 05:00:00,150
4262,2006-10-22 06:00:00,146
4262,2006-10-22 07:00:00,151
4262,2006-10-22 08:00:00,213
4262,2006-10-22 09:00:00,336
4262,2006-10-22 10:00:00,462
4262,2006-10-22 11:00:00,603
4262,2006-10-22 12:00:00,698
4262,2006-10-22 13:00:00,694
4262,2006-10-22 14:00:00,703
4262,2006-10-22 15:00:00,702
4262,2006-10-22 16:00:00,806
4262,2006-10-22 17:00:00,823
4262,2006-10-22 18:00:00,627
4262,2006-10-22 19:00:00,494
4262,2006-10-22 20:00:00,412
4262,2006-10-22 21:00:00,394
4262,2006-10-22 22:00:00,332
4262,2006-10-22 23:00:00,212
4262,2006-10-23 00:00:00,166
4262,2006-10-23 01:00:00,82
4262,2006-10-23 02:00:00,43
4262,2006-10-23 03:00:00,42
4262,2006-10-23 04:00:00,40
4262,2006-10-23 05:00:00,81
4262,2006-10-23 06:00:00,236
4262,2006-10-23 07:00:00,492
4262,2006-10-23 08:00:00,753
4262,2006-10-23 09:00:00,542
4262,2006-10-23 10:00:00,529
4262,2006-10-23 11:00:00,613
4262,2006-10-23 12:00:00,685
4262,2006-10-23 13:00:00,666
4262,2006-10-23 14:00:00,695
4262,2006-10-23 15:00:00,897
4262,2006-10-23 16:00:00,1043
4262,2006-10-23 17:00:00,1389
4262,2006-10-23 18:00:00,1221
4262,2006-10-23 19:00:00,691
4262,2006-10-23 20:00:00,519
4262,2006-10-23 21:00:00,454
4262,2006-10-23 22:00:00,359
4262,2006-10-23 23:00:00,204
4262,2006-10-29 00:00:00,507
4262,2006-10-29 01:00:00,371
4262,2006-10-29 02:00:00,309
4262,2006-10-29 03:00:00,294
4262,2006-10-29 04:00:00,233
4262,2006-10-29 05:00:00,172
4262,2006-10-29 06:00:00,144
4262,2006-10-29 07:00:00,150
4262,2006-10-29 08:00:00,188
4262,2006-10-29 09:00:00,272
4262,2006-10-29 10:00:00,436
4262,2006-10-29 11:00:00,496
4262,2006-10-29 12:00:00,703
4262,2006-10-29 13:00:00,685
4262,2006-10-29 14:00:00,689
4262,2006-10-29 15:00:00,779
4262,2006-10-29 16:00:00,835
4262,2006-10-29 17:00:00,855
4262,2006-10-29 18:00:00,716
4262,2006-10-29 19:00:00,494
4262,2006-10-29 20:00:00,410
4262,2006-10-29 21:00:00,352
4262,2006-10-29 22:00:00,319
4262,2006-10-29 23:00:00,248
4262,2006-10-30 00:00:00,158
4262,2006-10-30 01:00:00,107
4262,2006-10-30 02:00:00,51
4262,2006-10-30 03:00:00,43
4262,2006-10-30 04:00:00,54
4262,2006-10-30 05:00:00,60
4262,2006-10-30 06:00:00,217
4262,2006-10-30 07:00:00,495
4262,2006-10-30 08:00:00,687
4262,2006-10-30 09:00:00,551
4262,2006-10-30 10:00:00,571
4262,2006-10-30 11:00:00,590
4262,2006-10-30 12:00:00,627
4262,2006-10-30 13:00:00,695
4262,2006-10-30 14:00:00,762
4262,2006-10-30 15:00:00,891
4262,2006-10-30 16:00:00,1027
4262,2006-10-30 17:00:00,1410
4262,2006-10-30 18:00:00,1236
4262,2006-10-30 19:00:00,713
4262,2006-10-30 20:00:00,536
4262,2006-10-30 21:00:00,438
4262,2006-10-30 22:00:00,362
4262,2006-10-30 23:00:00,257
4262,2006-10-31 00:00:00,116
4262,2006-10-31 01:00:00,65
4262,2006-10-31 02:00:00,44
4262,2006-10-31 03:00:00,40
4262,2006-10-31 04:00:00,51
4262,2006-10-31 05:00:00,78
4262,2006-10-31 06:00:00,211
4262,2006-10-31 07:00:00,523
4262,2006-10-31 08:00:00,757
4262,2006-10-31 09:00:00,576
4262,2006-10-31 10:00:00,562
4262,2006-10-31 11:00:00,611
4262,2006-10-31 12:00:00,678
4262,2006-10-31 13:00:00,687
4262,2006-10-31 14:00:00,737
4262,2006-10-31 15:00:00,908
4262,2006-10-31 16:00:00,992
4262,2006-10-31 17:00:00,1383
4262,2006-10-31 18:00:00,1271
4262,2006-10-31 19:00:00,744
4262,2006-10-31 20:00:00,633
4262,2006-10-31 21:00:00,531
4262,2006-10-31 22:00:00,465
4262,2006-10-31 23:00:00,273
4263,2006-10-01 00:00:00,983
4263,2006-10-01 01:00:00,722
4263,2006-10-01 02:00:00,546
4263,2006-10-01 03:00:00,438
4263,2006-10-01 04:00:00,357
4263,2006-10-01 05:00:00,365
4263,2006-10-01 06:00:00,438
4263,2006-10-01 07:00:00,592
4263,2006-10-01 08:00:00,944
4263,2006-10-01 09:00:00,1547
4263,2006-10-01 10:00:00,2082
4263,2006-10-01 11:00:00,2366
4263,2006-10-01 12:00:00,2583
4263,2006-10-01 13:00:00,2538
4263,2006-10-01 14:00:00,2400
4263,2006-10-01 15:00:00,2332
4263,2006-10-01 16:00:00,2431
4263,2006-10-01 17:00:00,2532
4263,2006-10-01 18:00:00,2018
4263,2006-10-01 19:00:00,1324
4263,2006-10-01 20:00:00,1095
4263,2006-10-01 21:00:00,1233
4263,2006-10-01 22:00:00,829
4263,2006-10-01 23:00:00,503
4263,2006-10-02 00:00:00,275
4263,2006-10-02 01:00:00,141
4263,2006-10-02 02:00:00,121
4263,2006-10-02 03:00:00,120
4263,2006-10-02 04:00:00,146
4263,2006-10-02 05:00:00,341
4263,2006-10-02 06:00:00,1336
4263,2006-10-02 07:00:00,3275
4263,2006-10-02 08:00:00,3641
4263,2006-10-02 09:00:00,2684
4263,2006-10-02 10:00:00,2405
4263,2006-10-02 11:00:00,2490
4263,2006-10-02 12:00:00,2556
4263,2006-10-02 13:00:00,2621
4263,2006-10-02 14:00:00,2613
4263,2006-10-02 15:00:00,2909
4263,2006-10-02 16:00:00,2971
4263,2006-10-02 17:00:00,3460
4263,2006-10-02 18:00:00,3144
4263,2006-10-02 19:00:00,2050
4263,2006-10-02 20:00:00,1404
4263,2006-10-02 21:00:00,1184
4263,2006-10-02 22:00:00,858
4263,2006-10-02 23:00:00,529
4263,2006-10-03 00:00:00,225
4263,2006-10-03 01:00:00,126
4263,2006-10-03 02:00:00,85
4263,2006-10-03 03:00:00,122
4263,2006-10-03 04:00:00,142
4263,2006-10-03 05:00:00,417
4263,2006-10-03 06:00:00,1615
4263,2006-10-03 07:00:00,3432
4263,2006-10-03 08:00:00,3717
4263,2006-10-03 09:00:00,3118
