scats_site_number,timestamp,traffic_flow,scaled_traffic_flow
4051,2006-10-12 09:00:00,942,0.17468973298232418
4051,2006-10-12 10:00:00,787,0.1455434373824746
4051,2006-10-12 11:00:00,821,0.1519368183527642
4051,2006-10-12 12:00:00,836,0.15475742760436254
4051,2006-10-12 13:00:00,771,0.14253478751410303
4051,2006-10-12 14:00:00,899,0.1666039864610756
4051,2006-10-12 15:00:00,1091,0.2027077848815344
4051,2006-10-12 16:00:00,1032,0.19161338849191425
4051,2006-10-12 17:00:00,1137,0.21135765325310266
4051,2006-10-12 18:00:00,1019,0.18916886047386236
4051,2006-10-12 19:00:00,725,0.13388491914253478
4051,2006-10-12 20:00:00,559,0.10267017675817977
4051,2006-10-12 21:00:00,452,0.08254983076344491
4051,2006-10-12 22:00:00,346,0.06261752538548326
4051,2006-10-12 23:00:00,209,0.036855960887551706
4051,2006-10-13 00:00:00,99,0.01617149304249718
4051,2006-10-13 01:00:00,45,0.006017299736743136
4051,2006-10-13 02:00:00,47,0.006393380970289583
4051,2006-10-13 03:00:00,51,0.007145543437382474
4051,2006-10-13 04:00:00,37,0.0045129748025573525
4051,2006-10-13 05:00:00,120,0.020120345994734862
4051,2006-10-13 06:00:00,343,0.062053403535163594
4051,2006-10-13 07:00:00,926,0.1716810831139526
4051,2006-10-13 08:00:00,1190,0.22132380594208348
4051,2006-10-13 09:00:00,948,0.17581797668296353
4051,2006-10-13 10:00:00,891,0.16509966152688982
4051,2006-10-13 11:00:00,872,0.16152688980819857
4051,2006-10-13 12:00:00,921,0.1707408800300865
4051,2006-10-13 13:00:00,756,0.1397141782625047
4051,2006-10-13 14:00:00,880,0.16303121474238436
4051,2006-10-13 15:00:00,1156,0.2149304249717939
4051,2006-10-13 16:00:00,1122,0.20853704400150433
4051,2006-10-13 17:00:00,1181,0.21963144039112448
4051,2006-10-13 18:00:00,1147,0.2132380594208349
4051,2006-10-13 19:00:00,814,0.15062053403535164
4051,2006-10-13 20:00:00,532,0.09759308010530275
4051,2006-10-13 21:00:00,442,0.08066942459571268
4051,2006-10-13 22:00:00,409,0.07446408424219632
4051,2006-10-13 23:00:00,319,0.05754042873260624
4051,2006-10-14 00:00:00,219,0.03873636705528394
4051,2006-10-14 01:00:00,128,0.021624670928920647
4051,2006-10-14 02:00:00,71,0.010906355772846935
4051,2006-10-14 03:00:00,72,0.011094396389620158
4051,2006-10-14 04:00:00,69,0.010530274539300489
4051,2006-10-14 05:00:00,94,0.015231289958631065
4051,2006-10-14 06:00:00,203,0.03572771718691237
4051,2006-10-14 07:00:00,368,0.06675441895449417
4051,2006-10-14 08:00:00,659,0.12147423843550206
4051,2006-10-14 09:00:00,914,0.16942459571267393
4051,2006-10-14 10:00:00,1012,0.1878525761564498
4051,2006-10-14 11:00:00,1138,0.2115456938698759
4051,2006-10-14 12:00:00,1030,0.1912373072583678
4051,2006-10-14 13:00:00,932,0.17280932681459196
4051,2006-10-14 14:00:00,939,0.1741256111320045
4051,2006-10-14 15:00:00,899,0.1666039864610756
4051,2006-10-14 16:00:00,868,0.16077472734110568
4051,2006-10-14 17:00:00,956,0.1773223016171493
4051,2006-10-14 18:00:00,917,0.1699887175629936
4051,2006-10-14 19:00:00,691,0.1274915381722452
4051,2006-10-14 20:00:00,457,0.08349003384731102
4051,2006-10-14 21:00:00,406,0.07389996239187664
4051,2006-10-14 22:00:00,391,0.0710793531402783
4051,2006-10-14 23:00:00,338,0.06111320045129747
4051,2006-10-15 00:00:00,263,0.04701015419330575
4051,2006-10-15 01:00:00,165,0.0285821737495299
4051,2006-10-15 02:00:00,112,0.01861602106054908
4051,2006-10-15 03:00:00,98,0.015983452425723958
4051,2006-10-15 04:00:00,76,0.011846558856713051
4051,2006-10-15 05:00:00,82,0.012974802557352387
4051,2006-10-15 06:00:00,114,0.018992102294095526
4051,2006-10-15 07:00:00,190,0.03328318916886047
4051,2006-10-15 08:00:00,313,0.0564121850319669
4051,2006-10-15 09:00:00,519,0.09514855208725084
4051,2006-10-15 10:00:00,719,0.13275667544189546
4051,2006-10-15 11:00:00,909,0.16848439262880782
4051,2006-10-15 12:00:00,872,0.16152688980819857
4051,2006-10-15 13:00:00,794,0.14685972169988717
4051,2006-10-15 14:00:00,747,0.1380218127115457
4051,2006-10-15 15:00:00,748,0.13820985332831892
4051,2006-10-15 16:00:00,745,0.13764573147799924
4051,2006-10-15 17:00:00,781,0.14441519368183528
4051,2006-10-15 18:00:00,661,0.12185031966904851
4051,2006-10-15 19:00:00,415,0.07559232794283566
4051,2006-10-15 20:00:00,360,0.06525009402030839
4051,2006-10-15 21:00:00,341,0.06167732230161715
4051,2006-10-15 22:00:00,231,0.040992854456562616
4051,2006-10-15 23:00:00,141,0.024069198946972545
4051,2006-10-16 00:00:00,86,0.01372696502444528
4051,2006-10-16 01:00:00,40,0.005077096652877021
4051,2006-10-16 02:00:00,26,0.002444528018051899
4051,2006-10-16 03:00:00,17,0.0007521624670928924
4051,2006-10-16 04:00:00,31,0.003384731101918014
4051,2006-10-16 05:00:00,95,0.015419330575404289
4051,2006-10-16 06:00:00,326,0.0588567130500188
4051,2006-10-16 07:00:00,910,0.16867243324558104
4051,2006-10-16 08:00:00,1228,0.22846934937946597
4051,2006-10-16 09:00:00,935,0.1733734486649116
4051,2006-10-16 10:00:00,802,0.14836404663407296
4051,2006-10-16 11:00:00,843,0.1560737119217751
4051,2006-10-16 12:00:00,840,0.15550959007145543
4051,2006-10-16 13:00:00,795,0.1470477623166604
4051,2006-10-16 14:00:00,879,0.16284317412561114
4051,2006-10-16 15:00:00,1134,0.210793531402783
4051,2006-10-16 16:00:00,1032,0.19161338849191425
4051,2006-10-16 17:00:00,1126,0.20928920646859722
4051,2006-10-16 18:00:00,1021,0.1895449417074088
4051,2006-10-16 19:00:00,577,0.10605490786009779
4051,2006-10-16 20:00:00,457,0.08349003384731102
4051,2006-10-16 21:00:00,362,0.06562617525385483
4051,2006-10-16 22:00:00,276,0.049454682211357646
4051,2006-10-16 23:00:00,139,0.0236931177134261
4051,2006-10-17 00:00:00,74,0.011470477623166605
4051,2006-10-17 01:00:00,26,0.002444528018051899
4051,2006-10-17 02:00:00,22,0.001692365550959007
4051,2006-10-17 03:00:00,18,0.0009402030838661151
4051,2006-10-17 04:00:00,34,0.003948852952237684
4051,2006-10-17 05:00:00,103,0.01692365550959007
4051,2006-10-17 06:00:00,381,0.06919894697254607
4051,2006-10-17 07:00:00,1023,0.18992102294095525
4051,2006-10-17 08:00:00,1336,0.24877773599097402
4051,2006-10-17 09:00:00,976,0.18108311395261376
4051,2006-10-17 10:00:00,808,0.14949229033471229
4051,2006-10-17 11:00:00,863,0.15983452425723957
4051,2006-10-17 12:00:00,822,0.15212485896953742
4051,2006-10-17 13:00:00,815,0.15080857465212485
4051,2006-10-17 14:00:00,866,0.16039864610755925
4051,2006-10-17 15:00:00,1102,0.20477623166603987
4051,2006-10-17 16:00:00,1100,0.2044001504324934
4051,2006-10-17 17:00:00,1189,0.22113576532531026
4051,2006-10-17 18:00:00,1014,0.18822865738999625
4051,2006-10-17 19:00:00,753,0.13915005641218503
4051,2006-10-17 20:00:00,420,0.07653253102670177
4051,2006-10-17 21:00:00,451,0.08236179014667168
4051,2006-10-17 22:00:00,329,0.05942083490033847
4051,2006-10-17 23:00:00,196,0.03441143286949981
4051,2006-10-18 00:00:00,112,0.01861602106054908
4051,2006-10-18 01:00:00,59,0.00864986837156826
4051,2006-10-18 02:00:00,35,0.004136893569010906
4051,2006-10-18 03:00:00,36,0.004324934185784129
4051,2006-10-18 04:00:00,31,0.003384731101918014
4051,2006-10-18 05:00:00,113,0.018804061677322303
4051,2006-10-18 06:00:00,321,0.057916509966152684
4051,2006-10-18 07:00:00,1033,0.19180142910868747
4051,2006-10-18 08:00:00,1309,0.24370063933809702
4051,2006-10-18 09:00:00,909,0.16848439262880782
4051,2006-10-18 10:00:00,831,0.15381722452049643
4051,2006-10-18 11:00:00,910,0.16867243324558104
4051,2006-10-18 12:00:00,842,0.1558856713050019
4051,2006-10-18 13:00:00,848,0.1570139150056412
4051,2006-10-18 14:00:00,827,0.15306506205340353
4051,2006-10-18 15:00:00,1105,0.20534035351635954
4051,2006-10-18 16:00:00,1101,0.20458819104926665
4051,2006-10-18 17:00:00,1136,0.21116961263632944
4051,2006-10-18 18:00:00,1043,0.19368183527641972
4051,2006-10-18 19:00:00,743,0.1372696502444528
4051,2006-10-18 20:00:00,517,0.0947724708537044
4051,2006-10-18 21:00:00,424,0.07728469349379466
4051,2006-10-18 22:00:00,369,0.06694245957126739
4051,2006-10-18 23:00:00,209,0.036855960887551706
4051,2006-10-19 00:00:00,117,0.019556224144415196
4051,2006-10-19 01:00:00,71,0.010906355772846935
4051,2006-10-19 02:00:00,35,0.004136893569010906
4051,2006-10-19 03:00:00,42,0.005453177886423467
4051,2006-10-19 04:00:00,26,0.002444528018051899
4051,2006-10-19 05:00:00,113,0.018804061677322303
4051,2006-10-19 06:00:00,357,0.06468597216998873
4051,2006-10-19 07:00:00,984,0.18258743888679954
4051,2006-10-19 08:00:00,1362,0.25366679202707787
4051,2006-10-19 09:00:00,935,0.1733734486649116
4051,2006-10-19 10:00:00,889,0.16472358029334336
4051,2006-10-19 11:00:00,870,0.16115080857465214
4051,2006-10-19 12:00:00,866,0.16039864610755925
4051,2006-10-19 13:00:00,843,0.1560737119217751
4051,2006-10-19 14:00:00,935,0.1733734486649116
4051,2006-10-19 15:00:00,1194,0.22207596840917637
4051,2006-10-19 16:00:00,1106,0.20552839413313276
4051,2006-10-19 17:00:00,1196,0.22245204964272283
4051,2006-10-19 18:00:00,1083,0.20120345994734862
4051,2006-10-19 19:00:00,762,0.14084242196314403
4051,2006-10-19 20:00:00,536,0.09834524257239564
4051,2006-10-19 21:00:00,480,0.08781496803309514
4051,2006-10-19 22:00:00,370,0.06713050018804062
4051,2006-10-19 23:00:00,266,0.04757427604362542
4051,2006-10-20 00:00:00,126,0.0212485896953742
4051,2006-10-20 01:00:00,55,0.007897705904475368
4051,2006-10-20 02:00:00,41,0.0052651372696502444
4051,2006-10-20 03:00:00,34,0.003948852952237684
4051,2006-10-20 04:00:00,61,0.009025949605114703
4051,2006-10-20 05:00:00,98,0.015983452425723958
4051,2006-10-20 06:00:00,373,0.06769462203836028
4051,2006-10-20 07:00:00,1017,0.1887927792403159
4051,2006-10-20 08:00:00,1204,0.22395637457690862
4051,2006-10-20 09:00:00,957,0.17751034223392254
4051,2006-10-20 10:00:00,879,0.16284317412561114
4051,2006-10-20 11:00:00,900,0.16679202707784882
4051,2006-10-20 12:00:00,941,0.17450169236555096
4051,2006-10-20 13:00:00,921,0.1707408800300865
4051,2006-10-20 14:00:00,932,0.17280932681459196
4051,2006-10-20 15:00:00,1160,0.2156825874388868
4051,2006-10-20 16:00:00,1163,0.21624670928920647
4051,2006-10-20 17:00:00,1203,0.2237683339601354
4051,2006-10-20 18:00:00,1127,0.20947724708537044
4051,2006-10-20 19:00:00,788,0.14573147799924785
4051,2006-10-20 20:00:00,577,0.10605490786009779
4051,2006-10-20 21:00:00,452,0.08254983076344491
4051,2006-10-20 22:00:00,364,0.06600225648740128
4051,2006-10-20 23:00:00,323,0.05829259119969913
4051,2006-10-21 00:00:00,220,0.03892440767205716
4051,2006-10-21 01:00:00,121,0.020308386611508085
4051,2006-10-21 02:00:00,73,0.011282437006393382
4051,2006-10-21 03:00:00,61,0.009025949605114703
4051,2006-10-21 04:00:00,73,0.011282437006393382
4051,2006-10-21 05:00:00,99,0.01617149304249718
4051,2006-10-21 06:00:00,192,0.03365927040240692
4051,2006-10-21 07:00:00,370,0.06713050018804062
4051,2006-10-21 08:00:00,633,0.11658518239939827
4051,2006-10-21 09:00:00,883,0.16359533659270403
4051,2006-10-21 10:00:00,963,0.17863858593456186
4051,2006-10-21 11:00:00,1029,0.19104926664159458
4051,2006-10-21 12:00:00,1090,0.2025197442647612
4051,2006-10-21 13:00:00,973,0.1805189921022941
4051,2006-10-21 14:00:00,1016,0.18860473862354268
4051,2006-10-21 15:00:00,975,0.18089507333584054
4051,2006-10-21 16:00:00,867,0.16058668672433246
4051,2006-10-21 17:00:00,972,0.18033095148552086
4051,2006-10-21 18:00:00,905,0.16773223016171493
4051,2006-10-21 19:00:00,627,0.11545693869875893
4051,2006-10-21 20:00:00,486,0.08894321173373448
4051,2006-10-21 21:00:00,436,0.07954118089507334
4051,2006-10-21 22:00:00,361,0.06543813463708162
4051,2006-10-21 23:00:00,379,0.06882286573899962
4051,2006-10-22 00:00:00,279,0.050018804061677316
4051,2006-10-22 01:00:00,200,0.035163595336592704
4051,2006-10-22 02:00:00,104,0.017111696126363294
4051,2006-10-22 03:00:00,90,0.014479127491538173
4051,2006-10-22 04:00:00,75,0.011658518239939828
4051,2006-10-22 05:00:00,50,0.006957502820609252
4051,2006-10-22 06:00:00,114,0.018992102294095526
4051,2006-10-22 07:00:00,213,0.0376081233546446
4051,2006-10-22 08:00:00,331,0.059796916133884916
4051,2006-10-22 09:00:00,566,0.10398646107559233
4051,2006-10-22 10:00:00,792,0.14648364046634074
4051,2006-10-22 11:00:00,907,0.1681083113952614
4051,2006-10-22 12:00:00,956,0.1773223016171493
4051,2006-10-22 13:00:00,800,0.14798796540052653
4051,2006-10-22 14:00:00,739,0.13651748777735992
4051,2006-10-22 15:00:00,773,0.1429108687476495
4057,2006-10-01 00:00:00,406,0.07389996239187664
4057,2006-10-01 01:00:00,231,0.040992854456562616
4057,2006-10-01 02:00:00,132,0.02237683339601354
4057,2006-10-01 03:00:00,83,0.01316284317412561
4057,2006-10-01 04:00:00,92,0.014855208725084619
4057,2006-10-01 05:00:00,98,0.015983452425723958
4057,2006-10-01 06:00:00,178,0.031026701767581797
4057,2006-10-01 07:00:00,320,0.05772846934937946
4057,2006-10-01 08:00:00,644,0.11865362918390372
4057,2006-10-01 09:00:00,1049,0.19481007897705904
4057,2006-10-01 10:00:00,1311,0.24407672057164348
4057,2006-10-01 11:00:00,1680,0.31346370816096275
4057,2006-10-01 12:00:00,1798,0.3356525009402031
4057,2006-10-01 13:00:00,1730,0.3228657389996239
4057,2006-10-01 14:00:00,1631,0.30424971793907485
4057,2006-10-01 15:00:00,1696,0.3164723580293343
4057,2006-10-01 16:00:00,1752,0.3270026325686348
4057,2006-10-01 17:00:00,1744,0.32549830763444904
4057,2006-10-01 18:00:00,1477,0.2752914629559985
4057,2006-10-01 19:00:00,919,0.17036479879654004
4057,2006-10-01 20:00:00,693,0.12786761940579167
4057,2006-10-01 21:00:00,750,0.13858593456186535
4057,2006-10-01 22:00:00,432,0.07878901842798045
4057,2006-10-01 23:00:00,247,0.04400150432493418
4057,2006-10-02 00:00:00,99,0.01617149304249718
4057,2006-10-02 01:00:00,54,0.0077096652877021435
4057,2006-10-02 02:00:00,33,0.0037608123354644606
4057,2006-10-02 03:00:00,33,0.0037608123354644606
4057,2006-10-02 04:00:00,63,0.00940203083866115
4057,2006-10-02 05:00:00,146,0.02500940203083866
4057,2006-10-02 06:00:00,638,0.11752538548326438
4057,2006-10-02 07:00:00,2291,0.428356525009402
4057,2006-10-02 08:00:00,3034,0.5680707032719067
4057,2006-10-02 09:00:00,1929,0.3602858217374953
4057,2006-10-02 10:00:00,1646,0.3070703271906732
4057,2006-10-02 11:00:00,1659,0.30951485520872507
4057,2006-10-02 12:00:00,1620,0.3021812711545694
4057,2006-10-02 13:00:00,1481,0.2760436254230914
4057,2006-10-02 14:00:00,1694,0.3160962767957879
4057,2006-10-02 15:00:00,2515,0.47047762316660396
4057,2006-10-02 16:00:00,2458,0.4597593080105303
4057,2006-10-02 17:00:00,2655,0.4968033095148552
4057,2006-10-02 18:00:00,2278,0.42591199699135013
4057,2006-10-02 19:00:00,1435,0.26739375705152313
4057,2006-10-02 20:00:00,1001,0.18578412937194433
4057,2006-10-02 21:00:00,762,0.14084242196314403
4057,2006-10-02 22:00:00,497,0.09101165851823995
4057,2006-10-02 23:00:00,209,0.036855960887551706
4057,2006-10-03 00:00:00,105,0.017299736743136517
4057,2006-10-03 01:00:00,72,0.011094396389620158
4057,2006-10-03 02:00:00,35,0.004136893569010906
4057,2006-10-03 03:00:00,33,0.0037608123354644606
4057,2006-10-03 04:00:00,68,0.010342233922527266
4057,2006-10-03 05:00:00,180,0.03140278300112824
4057,2006-10-03 06:00:00,716,0.13219255359157578
4057,2006-10-03 07:00:00,2347,0.4388867995487025
4057,2006-10-03 08:00:00,3225,0.6039864610755923
4057,2006-10-03 09:00:00,2052,0.3834148176006017
4057,2006-10-03 10:00:00,1709,0.3189168860473862
4057,2006-10-03 11:00:00,1679,0.31327566754418956
4057,2006-10-03 12:00:00,1579,0.2944716058668672
4057,2006-10-03 13:00:00,1471,0.27416321925535914
4057,2006-10-03 14:00:00,1889,0.35276419706656637
4057,2006-10-03 15:00:00,2555,0.4779992478375329
4057,2006-10-03 16:00:00,2531,0.47348627303497554
4057,2006-10-03 17:00:00,2878,0.5387363670552838
4057,2006-10-03 18:00:00,2461,0.46032342986084995
4057,2006-10-03 19:00:00,1524,0.28412937194433996
4057,2006-10-03 20:00:00,1014,0.18822865738999625
4057,2006-10-03 21:00:00,887,0.16434749905979693
4057,2006-10-03 22:00:00,619,0.11395261376457315
4057,2006-10-03 23:00:00,313,0.0564121850319669
4057,2006-10-04 00:00:00,98,0.015983452425723958
4057,2006-10-04 01:00:00,59,0.00864986837156826
4057,2006-10-04 02:00:00,44,0.005829259119969913
4057,2006-10-04 03:00:00,36,0.004324934185784129
4057,2006-10-04 04:00:00,67,0.010154193305754042
4057,2006-10-04 05:00:00,180,0.03140278300112824
4057,2006-10-04 06:00:00,634,0.11677322301617149
4057,2006-10-04 07:00:00,2118,0.39582549830763447
4057,2006-10-04 08:00:00,2870,0.5372320421210981
4057,2006-10-04 09:00:00,1969,0.3678074464084242
4057,2006-10-04 10:00:00,1621,0.30236931177134263
4057,2006-10-04 11:00:00,1630,0.3040616773223016
4057,2006-10-04 12:00:00,1642,0.3063181647235803
4057,2006-10-04 13:00:00,1626,0.30330951485520874
4057,2006-10-04 14:00:00,1767,0.32982324182023315
4057,2006-10-04 15:00:00,2491,0.4659646483640466
4057,2006-10-04 16:00:00,2544,0.47593080105302743
4057,2006-10-04 17:00:00,2659,0.4975554719819481
4057,2006-10-04 18:00:00,2398,0.4484768710041369
4057,2006-10-04 19:00:00,1525,0.2843174125611132
4057,2006-10-04 20:00:00,1019,0.18916886047386236
4057,2006-10-04 21:00:00,936,0.17356148928168486
4057,2006-10-04 22:00:00,645,0.11884166980067695
4057,2006-10-04 23:00:00,402,0.07314779992478376
4057,2006-10-05 00:00:00,138,0.023505077096652876
4057,2006-10-05 01:00:00,80,0.01259872132380594
4057,2006-10-05 02:00:00,51,0.007145543437382474
4057,2006-10-05 03:00:00,38,0.004701015419330576
4057,2006-10-05 04:00:00,83,0.01316284317412561
4057,2006-10-05 05:00:00,176,0.03065062053403535
4057,2006-10-05 06:00:00,629,0.11583301993230538
4057,2006-10-05 07:00:00,2039,0.3809702895825498
4057,2006-10-05 08:00:00,3280,0.6143286949981195
4057,2006-10-05 09:00:00,1999,0.37344866491162093
4057,2006-10-05 10:00:00,1701,0.31741256111320043
4057,2006-10-05 11:00:00,1626,0.30330951485520874
4057,2006-10-05 12:00:00,1833,0.34223392252726587
4057,2006-10-05 13:00:00,1655,0.3087626927416322
4057,2006-10-05 14:00:00,1695,0.31628431741256113
4057,2006-10-05 15:00:00,2659,0.4975554719819481
4057,2006-10-05 16:00:00,2672,0.49999999999999994
4057,2006-10-05 17:00:00,2803,0.5246333207972922
4057,2006-10-05 18:00:00,2620,0.4902218879277924
4057,2006-10-05 19:00:00,1602,0.2987965400526514
4057,2006-10-05 20:00:00,1050,0.19499811959383226
4057,2006-10-05 21:00:00,919,0.17036479879654004
4057,2006-10-05 22:00:00,681,0.125611132004513
4057,2006-10-05 23:00:00,318,0.057352388115833014
4057,2006-10-06 00:00:00,124,0.020872508461827755
4057,2006-10-06 01:00:00,84,0.013350883790898833
4057,2006-10-06 02:00:00,123,0.02068446784505453
4057,2006-10-06 03:00:00,63,0.00940203083866115
4057,2006-10-06 04:00:00,116,0.019368183527641972
4057,2006-10-06 05:00:00,161,0.027830011282437006
4057,2006-10-06 06:00:00,669,0.12335464460323431
4057,2006-10-06 07:00:00,2163,0.40428732606242945
4057,2006-10-06 08:00:00,2979,0.5577284693493794
4057,2006-10-06 09:00:00,1943,0.36291839037232043
4057,2006-10-06 10:00:00,1651,0.3080105302745393
4057,2006-10-06 11:00:00,1668,0.3112072207596841
4057,2006-10-06 12:00:00,1820,0.33978939450921397
4057,2006-10-06 13:00:00,1708,0.31872884543061303
4057,2006-10-06 14:00:00,1835,0.34261000376081235
4057,2006-10-06 15:00:00,2589,0.48439262880782247
4057,2006-10-06 16:00:00,2464,0.46088755171116963
4057,2006-10-06 17:00:00,2755,0.5156073711921775
4057,2006-10-06 18:00:00,2493,0.4663407295975931
4057,2006-10-06 19:00:00,1912,0.3570891312523505
4057,2006-10-06 20:00:00,1164,0.2164347499059797
4057,2006-10-06 21:00:00,903,0.1673561489281685
4057,2006-10-06 22:00:00,816,0.15099661526889807
4057,2006-10-06 23:00:00,604,0.11113200451297481
4057,2006-10-07 00:00:00,325,0.058668672433245576
4057,2006-10-07 01:00:00,170,0.02952237683339601
4057,2006-10-07 02:00:00,135,0.02294095524633321
4057,2006-10-07 03:00:00,93,0.015043249341857842
4057,2006-10-07 04:00:00,88,0.014103046257991726
4057,2006-10-07 05:00:00,97,0.015795411808950735
4057,2006-10-07 06:00:00,417,0.0759684091763821
4057,2006-10-07 07:00:00,712,0.13144039112448289
4057,2006-10-07 08:00:00,1400,0.2608123354644603
4057,2006-10-07 09:00:00,2053,0.38360285821737494
4057,2006-10-07 10:00:00,2342,0.4379465964648364
4057,2006-10-07 11:00:00,2378,0.4447160586686724
4057,2006-10-07 12:00:00,2688,0.5030086498683715
4057,2006-10-07 13:00:00,2119,0.39601353892440766
4057,2006-10-07 14:00:00,2257,0.42196314403911245
4057,2006-10-07 15:00:00,2134,0.398834148176006
4057,2006-10-07 16:00:00,2034,0.3800300864986837
4057,2006-10-07 17:00:00,2030,0.37927792403159083
4057,2006-10-07 18:00:00,1812,0.3382850695750282
4057,2006-10-07 19:00:00,1357,0.2527265889432117
4057,2006-10-07 20:00:00,1079,0.20045129748025572
4057,2006-10-07 21:00:00,822,0.15212485896953742
4057,2006-10-07 22:00:00,759,0.14027830011282438
4057,2006-10-07 23:00:00,667,0.12297856336968785
4057,2006-10-08 00:00:00,443,0.0808574652124859
4057,2006-10-08 01:00:00,227,0.040240691989469723
4057,2006-10-08 02:00:00,118,0.01974426476118842
4057,2006-10-08 03:00:00,97,0.015795411808950735
4057,2006-10-08 04:00:00,60,0.00883790898834148
4057,2006-10-08 05:00:00,62,0.009213990221887926
4057,2006-10-08 06:00:00,161,0.027830011282437006
4057,2006-10-08 07:00:00,194,0.034035351635953365
4057,2006-10-08 08:00:00,542,0.09947348627303498
4057,2006-10-08 09:00:00,890,0.16491162091011657
4057,2006-10-08 10:00:00,1197,0.22264009025949605
4057,2006-10-08 11:00:00,1277,0.2376833396013539
4057,2006-10-08 12:00:00,1488,0.27735990974050395
4057,2006-10-08 13:00:00,1405,0.2617525385483264
4057,2006-10-08 14:00:00,1292,0.24050394885295223
4057,2006-10-08 15:00:00,1426,0.2657013915005641
4057,2006-10-08 16:00:00,1366,0.25441895449417073
4057,2006-10-08 17:00:00,1477,0.2752914629559985
4057,2006-10-08 18:00:00,1224,0.22771718691237308
4057,2006-10-08 19:00:00,778,0.1438510718315156
4057,2006-10-08 20:00:00,580,0.10661902971041745
4057,2006-10-08 21:00:00,501,0.09176382098533284
4057,2006-10-08 22:00:00,389,0.07070327190673185
4057,2006-10-08 23:00:00,191,0.033471229785633695
4057,2006-10-09 00:00:00,143,0.024445280180518992
4057,2006-10-09 01:00:00,86,0.01372696502444528
4057,2006-10-09 02:00:00,95,0.015419330575404289
4057,2006-10-09 03:00:00,103,0.01692365550959007
4057,2006-10-09 04:00:00,183,0.03196690485144791
4057,2006-10-09 05:00:00,234,0.041556976306882286
4057,2006-10-09 06:00:00,682,0.1257991726212862
4057,2006-10-09 07:00:00,2290,0.4281684843926288
4057,2006-10-09 08:00:00,3111,0.5825498307634448
4057,2006-10-09 09:00:00,1879,0.35088379089883415
4057,2006-10-09 10:00:00,1622,0.3025573523881158
4057,2006-10-09 11:00:00,1536,0.28638585934561867
4057,2006-10-09 12:00:00,1710,0.31910492666415946
4057,2006-10-09 13:00:00,1524,0.28412937194433996
4057,2006-10-09 14:00:00,1733,0.3234298608499436
4057,2006-10-09 15:00:00,2482,0.46427228281308763
4057,2006-10-09 16:00:00,2529,0.4731101918014291
4057,2006-10-09 17:00:00,2761,0.5167356148928168
4057,2006-10-09 18:00:00,2468,0.4616397141782625
4057,2006-10-09 19:00:00,1493,0.27830011282437006
4057,2006-10-09 20:00:00,982,0.1822113576532531
4057,2006-10-09 21:00:00,697,0.12861978187288453
4057,2006-10-09 22:00:00,490,0.08969537420082738
4057,2006-10-09 23:00:00,201,0.03535163595336593
4057,2006-10-10 00:00:00,75,0.011658518239939828
4057,2006-10-10 01:00:00,53,0.00752162467092892
4057,2006-10-10 02:00:00,35,0.004136893569010906
4057,2006-10-10 03:00:00,53,0.00752162467092892
4057,2006-10-10 04:00:00,111,0.018427980443775856
4057,2006-10-10 05:00:00,247,0.04400150432493418
4057,2006-10-10 06:00:00,704,0.1299360661902971
4057,2006-10-10 07:00:00,2044,0.38191049266641597
4057,2006-10-10 08:00:00,3262,0.6109439638962015
4057,2006-10-10 09:00:00,1969,0.3678074464084242
4057,2006-10-10 10:00:00,1595,0.2974802557352388
4057,2006-10-10 11:00:00,1656,0.3089507333584054
4057,2006-10-10 12:00:00,1563,0.2914629559984957
4057,2006-10-10 13:00:00,1577,0.2940955246333208
4057,2006-10-10 14:00:00,1696,0.3164723580293343
4057,2006-10-10 15:00:00,2475,0.46295599849567504
4057,2006-10-10 16:00:00,2536,0.47442647611884164
4057,2006-10-10 17:00:00,2746,0.5139150056412184
4057,2006-10-10 18:00:00,2439,0.45618653629183903
4057,2006-10-10 19:00:00,1707,0.3185408048138398
4057,2006-10-10 20:00:00,1183,0.22000752162467094
4057,2006-10-10 21:00:00,1039,0.19292967280932682
4057,2006-10-10 22:00:00,667,0.12297856336968785
4057,2006-10-10 23:00:00,338,0.06111320045129747
4057,2006-10-11 00:00:00,126,0.0212485896953742
4057,2006-10-11 01:00:00,60,0.00883790898834148
4057,2006-10-11 02:00:00,35,0.004136893569010906
4057,2006-10-11 03:00:00,36,0.004324934185784129
4057,2006-10-11 04:00:00,74,0.011470477623166605
4057,2006-10-11 05:00:00,186,0.03253102670176758
4057,2006-10-11 06:00:00,768,0.14197066566378339
4057,2006-10-11 07:00:00,2337,0.4370063933809703
4057,2006-10-11 08:00:00,3208,0.6007897705904475
4057,2006-10-11 09:00:00,1966,0.36724332455810454
4057,2006-10-11 10:00:00,1731,0.32305377961639714
4057,2006-10-11 11:00:00,1638,0.3055660022564874
4057,2006-10-11 12:00:00,1663,0.310267017675818
4057,2006-10-11 13:00:00,1550,0.28901842798044375
4057,2006-10-11 14:00:00,1757,0.32794283565250093
4057,2006-10-11 15:00:00,2396,0.4481007897705904
4057,2006-10-11 16:00:00,2445,0.4573147799924784
4057,2006-10-11 17:00:00,2706,0.5063933809702895
4057,2006-10-11 18:00:00,2649,0.4956750658142159
4057,2006-10-11 19:00:00,1563,0.2914629559984957
4057,2006-10-11 20:00:00,1079,0.20045129748025572
4057,2006-10-11 21:00:00,1002,0.18597216998871757
4057,2006-10-11 22:00:00,616,0.11338849191425349
